word;Quality;Difficulty;NumOfMarks
дыра;0;1;3
желток;0;1;3
звон;0;1;3
зелень;0;1;3
корабль;0;1;3
лорд;0;1;3
мгновение;0;1;3
мойка;0;1;3
момент;0;1;3
награда;0;1;3
оборона;0;1;3
огород;0;1;3
очередь;0;1;3
падеж;0;1;3
пальма;0;1;3
парусник;0;1;3
паспорт;0;1;3
пена;0;1;3
печка;0;1;3
пион;0;1;3
посещение;0;1;3
прачка;0;1;3
прогноз;0;1;3
путеводитель;0;1;3
редька;0;1;3
рум€нец;0;1;3
салфетка;0;1;3
св€зь;0;1;4
сиденье;0;1;3
скот;0;1;3
сорн€к;0;1;3
соус;0;1;4
спица;0;1;3
спорт;0;1;3
стебель;0;1;3
тик;0;1;3
тишина;0;1;3
шип;0;1;3
шпилька;0;1;3
писатель;2;1;3
ствол;2;1;3
акци€;0;1;3
алкоголь;0;1;3
баскетбол;0;1;3
берлога;0;1;3
веко;0;1;3
венок;0;1;3
галоп;0;1;3
гребень;0;1;3
дрель;0;1;3
дупло;0;1;3
духовка;0;1;3
ива;0;1;3
каникулы;0;1;3
коза;0;1;3
колено;0;1;3
кувалда;0;1;3
лесник;0;1;3
нежность;0;1;3
носок;0;1;3
обои;0;1;3
общежитие;0;1;3
опоздание;0;1;3
паркет;0;1;3
перелом;0;1;3
персик;0;1;3
плотность;0;1;3
победитель;0;1;3
позвоночник;0;1;3
по€с;0;1;3
преступник;0;1;3
пример;0;1;3
работа;0;1;3
режим;0;1;3
сирена;0;1;3
сито;0;1;3
сокол;0;1;3
сторона;0;1;3
ступенька;0;1;3
судь€;0;1;3
тело;0;1;3
углерод;0;1;3
укус;0;1;3
фильтр;0;1;3
церковь;0;1;3
чин;0;1;3
шар;0;1;3
шепот;0;1;3
шило;0;1;3
шофЄр;0;1;3
шрифт;0;1;3
эскалатор;0;1;3
€ма;0;1;3
жарка;2;1;3
сапоги;2;1;3
аппетит;0;1;3
балка;0;1;3
бег;0;1;3
большевик;0;1;3
ветеран;0;1;3
выпускник;0;1;3
горе;0;1;3
джем;0;1;3
заголовок;0;1;3
зар€д;0;1;3
кебаб;0;1;3
клюква;0;1;3
летчик;0;1;3
марш;0;1;3
метр;0;1;3
москвич;0;1;3
наклон;0;1;3
пастух;0;1;3
перхоть;0;1;3
пик;0;1;3
подъезд;0;1;3
порошок;0;1;3
равноденствие;0;1;3
стирка;0;1;3
террорист;0;1;3
торг;0;1;3
футболист;0;1;3
хам;0;1;3
чтиво;0;1;3
чулок;0;1;3
шпала;0;1;3
юла;0;1;3
€корь;0;1;3
травка;1;1;3
балерина;0;1;3
воробей;0;1;3
дельфин;0;1;3
индиец;0;1;3
»—“»Ќј;0;1;3
кайф;0;1;3
клочок;0;1;3
кочан;0;1;3
мочка;0;1;3
объ€вление;0;1;3
пасть;0;1;3
поводырь;0;1;3
привет;0;1;3
пробел;0;1;3
ребро;0;1;3
сота;0;1;3
улитка;0;1;3
чудак;0;1;3
восход;1;1;3
иней;2;1;3
балл;0;1;3
баллон;0;1;3
гараж;0;1;3
дуга;0;1;3
капл€;0;1;3
кресть€нин;0;1;3
мухомор;0;1;3
оптимист;0;1;3
отчество;0;1;3
подлежащее;0;1;3
поднос;0;1;3
принтер;0;1;3
пьеса;0;1;3
п€тачок;0;1;3
сантехник;0;1;3
софа;0;1;3
центр;0;1;3
щелчок;0;1;3
грусть;2;1;3
стипенди€;2;1;3
адреналин;0;1;3
ас;0;1;3
бегун;0;1;3
богач;0;1;3
врун;0;1;3
десна;0;1;3
дефис;0;1;3
диссертаци€;0;1;3
запор;0;1;3
киллер;0;1;3
клюшка;0;1;3
мазохист;0;1;3
мюсли;0;1;3
пир;0;1;3
питание;0;1;3
пленница;0;1;3
прищепка;0;1;3
прополка;0;1;3
семестр;0;1;3
смородина;0;1;3
союз;0;1;3
умывальник;0;1;3
шнур;0;1;3
бука;1;1;3
беруши;2;1;3
валенки;2;1;3
выкидыш;2;1;3
гарбероб;2;1;3
сервиз;2;1;3
чеснок;2;1;3
абзац;0;1;4
авангард;0;1;3
алгебра;0;1;3
антивирус;0;1;3
аромат;0;1;3
арсенал;0;1;3
аспирантура;0;1;3
астроном;0;1;3
бадминтон;0;1;4
бамбук;0;1;3
барьер;0;1;3
бегемот;0;1;5
бездельник;0;1;3
береза;0;1;5
биатлон;0;1;4
бита;0;1;3
брак;0;1;3
бункер;0;1;3
бухта;0;1;3
ваниль;0;1;4
вата;0;1;5
ватрушка;0;1;4
везение;0;1;3
вентил€тор;0;1;5
визг;0;1;3
винтовка;0;1;4
водоем;0;1;4
вокал;0;1;3
волонтер;0;1;3
вспышка;0;1;3
высота;0;1;5
высотка;0;1;3
гаранти€;0;1;3
гов€дина;0;1;3
голень;0;1;3
голкипер;0;1;3
гонка;0;1;3
горение;0;1;3
дань;0;1;3
дедукци€;0;1;3
дежурный;0;1;3
декан;0;1;3
диалект;0;1;4
диктофон;0;1;3
должность;0;1;4
дрожь;0;1;3
жалоба;0;1;3
жалюзи;0;1;3
жест;0;1;3
жюри;0;1;3
забег;0;1;3
задание;0;1;3
залп;0;1;3
занавес;0;1;3
занавеска;0;1;3
записка;0;1;3
затмение;0;1;3
звено;0;1;3
зенит;0;1;3
знаток;0;1;3
значение;0;1;3
импери€;0;1;3
инквизици€;0;1;3
казино;0;1;3
каль€н;0;1;3
капель;0;1;3
капюшон;0;1;3
касание;0;1;3
каска;0;1;3
катет;0;1;3
кашалот;0;1;3
каштан;0;1;3
квас;0;1;3
клад;0;1;3
клон;0;1;4
кодекс;0;1;3
колыбельна€;0;1;3
коммунист;0;1;4
корж;0;1;4
коридор;0;1;4
корка;0;1;4
кормушка;0;1;3
коробка;0;1;3
корпус;0;1;3
котЄл;0;1;4
креветка;0;1;3
крен;0;1;3
кров;0;1;3
куплет;0;1;4
курган;0;1;4
кусок;0;1;4
ламинат;0;1;3
лампочка;0;1;3
лапоть;0;1;4
легенда;0;1;3
лесть;0;1;3
лини€;0;1;3
лот;0;1;3
лучник;0;1;3
макет;0;1;3
мал€р;0;1;3
масштаб;0;1;3
материал;0;1;3
мельница;0;1;3
менеджер;0;1;3
мера;0;1;3
метод;0;1;3
мнение;0;1;3
монархи€;0;1;3
мост;0;1;3
моток;0;1;3
м€сорубка;0;1;3
наклейка;0;1;3
наковальн€;0;1;3
наперсток;0;1;3
негатив;0;1;4
нудист;0;1;3
обжора;0;1;4
образование;0;1;3
обрыв;0;1;3
обучение;0;1;4
объЄм;0;1;4
овод;0;1;3
оглавление;0;1;6
ограбление;0;1;3
ода;0;1;3
ожидание;0;1;3
опечатка;0;1;3
опора;0;1;3
опрос;0;1;4
орбита;0;1;3
оркестр;0;1;4
оттепель;0;1;3
охрана;0;1;4
пазл;0;1;3
палитра;0;1;3
парламент;0;1;3
паровоз;0;1;3
партнер;0;1;4
паштет;0;1;3
передача;0;1;3
переплет;0;1;3
песн€;0;1;4
петарда;0;1;3
печать;0;1;3
пластилин;0;1;3
пластырь;0;1;4
плем€;0;1;3
плинтус;0;1;4
поведение;0;1;3
повод;0;1;3
покров;0;1;3
положение;0;1;3
польза;0;1;4
порез;0;1;3
порог;0;1;5
презентаци€;0;1;3
премьера;0;1;3
приют;0;1;3
проблема;0;1;3
проектор;0;1;3
прожектор;0;1;3
прозрачность;0;1;4
пропуск;0;1;3
пульс;0;1;4
пучок;0;1;4
пылесос;0;1;3
равновесие;0;1;3
разведка;0;1;4
развилка;0;1;4
рапорт;0;1;3
рассто€ние;0;1;3
расчЄска;0;1;4
ревность;0;1;3
решето;0;1;3
розетка;0;1;3
ругань;0;1;3
рукав;0;1;4
рыболовство;0;1;4
рыжик;0;1;3
рыло;0;1;3
рысь;0;1;3
рычаг;0;1;3
самка;0;1;3
самовар;0;1;4
самогон;0;1;5
самолЄт;0;1;3
сбор;0;1;4
свежесть;0;1;3
сеновал;0;1;3
сигма;0;1;3
система;0;1;4
скачок;0;1;3
совершенство;0;1;3
совесть;0;1;4
сода;0;1;3
сосулька;0;1;4
спуск;0;1;3
срез;0;1;4
стабильность;0;1;3
стандарт;0;1;4
станок;0;1;3
стопа;0;1;4
сторожка;0;1;4
сто€нка;0;1;3
страсть;0;1;3
стрелец;0;1;3
стройка;0;1;3
строка;0;1;4
ступень;0;1;3
судьба;0;1;4
суицид;0;1;3
супруга;0;1;3
суффикс;0;1;3
счет;0;1;4
территори€;0;1;3
тесто;0;1;4
техника;0;1;3
тип;0;1;4
травма;0;1;4
трель;0;1;3
туман;0;1;3
турнир;0;1;3
турок;0;1;4
узор;0;1;3
упорство;0;1;3
утес;0;1;3
фаворит;0;1;3
ферзь;0;1;3
холст;0;1;3
хребет;0;1;3
цветение;0;1;4
цикл;0;1;3
цилиндр;0;1;3
челюсть;0;1;3
чердак;0;1;3
черепица;0;1;3
чернила;0;1;3
чЄтки;0;1;3
шаман;0;1;5
шапито;0;1;3
шапмунь;0;1;4
шелест;0;1;3
шкала;0;1;3
шкатулка;0;1;3
штрих;0;1;3
электрик;0;1;3
энциклопеди€;0;1;3
эра;0;1;3
эффект;0;1;5
юмор;0;1;4
€рмарка;0;1;3
длина;1;1;3
машина;1;1;3
осадки;1;1;3
правила;1;1;4
родитель;1;1;3
финиш;1;1;3
фотографи€;1;1;3
день;2;1;3
копейка;2;1;3
оладьи;2;1;3
рождество;2;1;4
сестра;2;1;3
среда;2;1;4
щелка;2;1;3
агент;0;1;3
алиби;0;1;3
амбар;0;1;3
амфитеатр;0;1;3
анализ;0;1;3
анатоми€;0;1;3
аппарат;0;1;3
арфа;0;1;3
археолог;0;1;3
аттракцион;0;1;3
бакале€;0;1;3
баланс;0;1;4
балет;0;1;3
барабанщик;0;1;3
беседа;0;1;3
бикини;0;1;3
биссектриса;0;1;3
блок;0;1;3
бог;0;1;3
бонус;0;1;3
бра;0;1;3
бульдог;0;1;3
буфетчик;0;1;3
бюллетень;0;1;3
бюстгальтер;0;1;3
вагоновожатый;0;1;3
верстак;0;1;3
веснушка;0;1;3
винодел;0;1;3
витрина;0;1;3
внимание;0;1;3
водопровод;0;1;3
выстрел;0;1;3
газ;0;1;3
географи€;0;1;3
герой;0;1;3
гирл€нда;0;1;3
гнЄт;0;1;3
головоломка;0;1;3
гондола;0;1;3
государство;0;1;3
гражданин;0;1;3
графит;0;1;3
гроздь;0;1;3
груздь;0;1;3
грузчик;0;1;3
делец;0;1;3
джаз;0;1;3
диагноз;0;1;3
долг;0;1;3
дополнение;0;1;3
древесина;0;1;3
енот;0;1;3
живопись;0;1;3
житель;0;1;3
жонглЄр;0;1;3
зар€дка;0;1;3
зефир;0;1;3
зрачок;0;1;3
зрелище;0;1;3
издательство;0;1;3
император;0;1;3
инструкци€;0;1;3
исследование;0;1;3
исток;0;1;3
калоша;0;1;3
камикадзе;0;1;3
канава;0;1;3
каравай;0;1;3
карлик;0;1;3
катастрофа;0;1;3
качели;0;1;3
кекс;0;1;3
кириллица;0;1;3
кислота;0;1;3
клевер;0;1;3
кн€жна;0;1;3
колибри;0;1;3
коллаж;0;1;3
коллайдер;0;1;3
колокольн€;0;1;3
колыбель;0;1;3
компостер;0;1;3
контакт;0;1;3
контрабас;0;1;3
конференци€;0;1;3
коррида;0;1;3
крепление;0;1;3
крона;0;1;3
крыльцо;0;1;3
культура;0;1;3
купол;0;1;4
лектор;0;1;3
лепесток;0;1;3
лоза;0;1;3
луч;0;1;4
льдина;0;1;3
люстра;0;1;3
математика;0;1;4
медуза;0;1;3
мель;0;1;3
миг;0;1;3
мираж;0;1;3
митинг;0;1;3
музыка;0;1;4
небоскрЄб;0;1;3
новость;0;1;3
ноздр€;0;1;3
область;0;1;3
обложка;0;1;3
октава;0;1;3
омлет;0;1;3
орган;0;1;3
осьминог;0;1;3
пась€нс;0;1;3
перестановка;0;1;3
пододе€льник;0;1;3
подоконник;0;1;3
подставка;0;1;3
поиск;0;1;4
потеха;0;1;3
приступ;0;1;3
пюпитр;0;1;3
равенство;0;1;3
резина;0;1;3
рыцарь;0;1;3
сага;0;1;3
саксофон;0;1;3
словарь;0;1;4
созвездие;0;1;3
средство;0;1;3
сумерки;0;1;3
табличка;0;1;3
тайга;0;1;3
тамбур;0;1;3
таран;0;1;3
телескоп;0;1;3
теори€;0;1;3
тепловоз;0;1;3
типограф;0;1;3
трап;0;1;3
трапеци€;0;1;3
трасса;0;1;3
тролль;0;1;3
тропик;0;1;3
тюльпан;0;1;3
убийство;0;1;3
уксус;0;1;3
уровень;0;1;3
успех;0;1;3
усталость;0;1;3
устье;0;1;3
фауна;0;1;3
федераци€;0;1;3
флейта;0;1;3
фраза;0;1;3
фундамент;0;1;3
хорей;0;1;3
циферблат;0;1;3
чебурек;0;1;3
шик;0;1;3
ширма;0;1;3
штык;0;1;3
щука;0;1;3
эволюци€;0;1;3
эклер;0;1;3
эпидеми€;0;1;3
эпоха;0;1;3
этажерка;0;1;3
€мб;0;1;3
€ркость;0;1;3
антоновка;1;1;3
гречка;1;1;3
дровосек;1;1;3
тинейджер;1;1;3
туфл€;1;1;3
уж;1;1;3
аренда;2;1;3
вантуз;2;1;3
клик;2;1;3
лед;2;1;4
любимчик;2;1;3
перевод;2;1;3
сухофрукт;2;1;3
ширпотреб;2;1;3
абориген;0;2;3
азот;0;2;3
акведук;0;2;3
аккомпанемент;0;2;3
алкоголизм;0;2;3
алоэ;0;2;3
альпинист;0;2;3
араб;0;2;3
арка;0;2;3
атеизм;0;2;3
багаж;0;2;3
багажник;0;2;3
бейсболка;0;2;3
берет;0;2;3
блюдце;0;2;3
братство;0;2;3
брод€га;0;2;3
бронирование;0;2;3
бумеранг;0;2;3
былина;0;2;3
вегетарианство;0;2;3
веретено;0;2;3
веснушки;0;2;3
ветка;0;2;3
винегрет;0;2;3
водомерка;0;2;3
возможность;0;2;3
вол€;0;2;3
восторг;0;2;3
гармони€;0;2;3
гильотина;0;2;3
глазурь;0;2;3
глинтвейн;0;2;3
гл€нец;0;2;3
гололед;0;2;3
горец;0;2;3
гранат;0;2;3
граф;0;2;3
гуманитарий;0;2;3
двор€нин;0;2;3
дебет;0;2;3
депресси€;0;2;3
джентльмен;0;2;3
диаграмма;0;2;3
дикобраз;0;2;3
династи€;0;2;3
долина;0;2;3
драгоценность;0;2;3
дудка;0;2;3
Єрш;0;2;3
жгут;0;2;3
желтизна;0;2;3
жетон;0;2;3
зависимость;0;2;3
замечание;0;2;3
зерно;0;2;3
зигзаг;0;2;3
зрение;0;2;3
иде€;0;2;3
идиот;0;2;3
икота;0;2;3
источник;0;2;3
карамель;0;2;3
карась;0;2;3
кель€;0;2;3
кефаль;0;2;3
китаец;0;2;3
клерк;0;2;3
клетка;0;2;3
клиника;0;2;3
клип;0;2;3
кондици€;0;2;3
конституци€;0;2;3
корыто;0;2;3
космонавт;0;2;3
кошмар;0;2;3
крем;0;2;3
крепость;0;2;3
крестник;0;2;3
курсив;0;2;3
ланч;0;2;3
лира;0;2;3
лом;0;2;3
лопух;0;2;3
лотос;0;2;3
л€мка;0;2;3
манжет;0;2;3
маргаритка;0;2;3
маркер;0;2;3
мармелад;0;2;3
медь;0;2;3
мим;0;2;3
мозг;0;2;3
молебен;0;2;3
молитва;0;2;3
монастырь;0;2;3
муравьед;0;2;3
набережна€;0;2;3
надбавка;0;2;3
напарник;0;2;3
нар€д;0;2;3
наст;0;2;3
неравенство;0;2;3
новинка;0;2;3
объ€снение;0;2;3
огарок;0;2;3
ограждение;0;2;3
окунь;0;2;3
оправа;0;2;3
ор;0;2;3
оруженосец;0;2;3
открытка;0;2;3
отр€д;0;2;3
отчисление;0;2;3
парабола;0;2;3
парашют;0;2;3
патент;0;2;3
пенальти;0;2;3
переносица;0;2;3
перерыв;0;2;3
перехват;0;2;3
перпендикул€р;0;2;3
пионер;0;2;3
плавание;0;2;3
планетарий;0;2;3
плата;0;2;3
плитка;0;2;3
плоскостопие;0;2;3
плоскость;0;2;3
плот;0;2;3
подсудимый;0;2;3
позитив;0;2;3
полдень;0;2;3
половник;0;2;3
пол€на;0;2;3
попытка;0;2;3
поцелуй;0;2;3
поэтесса;0;2;3
предлог;0;2;3
приглашение;0;2;4
продлЄнка;0;2;3
производительность;0;2;3
прокол;0;2;3
просьба;0;2;3
професси€;0;2;3
пружина;0;2;3
психологи€;0;2;3
пурга;0;2;3
пуховик;0;2;3
пшено;0;2;3
пыль;0;2;3
рабство;0;2;3
раввин;0;2;3
